SKU tienda,Nombre del producto,Marca,Categoría,Subcategoría,Tienda,Precio normal,Precio final,Descuento,Precio tarjeta,Estado,Fecha,Hora actualización,URL
alg-01-11152,"fancy feast lata mousse de pescado y camaron 0,085 kg - 8 latas",fancy feast,--,--,Best for Pets,,7830,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4221-8951-fancy-feast-lata-mousse-de-pescado-y-camar%C3%B3n.html
alp-15-02309,renal support canine lata 0.385 kg,royal canin,--,--,Best for Pets,,4125,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/royal-canin/266-7247-renal-support-canine-lata.html
alp-15-02221,royal canin chihuahua adult 1 kg,royal canin,--,--,Best for Pets,12900,10320,20%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/242-9248-royal-canin-chihuahua-adult.html
alp-15-02213,yorkshire terrier adult 3 kg,royal canin,--,--,Best for Pets,,27115,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/royal-canin/238-9448-yorkshire-terrier-28-adult.html
alp-15-02216,"royal canin yorkshire terrier puppy 2,5 kg",royal canin,--,--,Best for Pets,,22125,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/239-9449-royal-canin-yorkshire-terrier-puppy.html
alg-15-02251,royal canin kitten sterilised feline 4 kg,royal canin,--,--,Best for Pets,42900,34320,20%,,Sin stock,22-02-2024,00:00,https://bestforpets.cl/tienda/3431-9474-royal-canin-kitten-sterilised-feline.html
alp-44-11667,dog churu chicken 8 pk,royal canin,--,--,Best for Pets,6900,6210,10%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4514-9455-ciao-dog-churu-chicken.html
alp-44-11670,dog churu chicken with cheese 8 pk,royal canin,--,--,Best for Pets,6900,6210,10%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4517-9461-ciao-dog-churu-chicken-with-cheese.html
alp-44-11669,dog churu chicken with salmon 8 pk,royal canin,--,--,Best for Pets,6900,6210,10%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4516-9459-ciao-dog-churu-chicken-with-salmon.html
alp-44-11668,dog churu chicken with tuna 8 pk,royal canin,--,--,Best for Pets,6900,6210,10%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4515-9457-ciao-dog-churu-chicken-with-tuna.html
alp-44-11671,dog churu chicken with vegetables 8 pk,royal canin,--,--,Best for Pets,6900,6210,10%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4518-9463-ciao-dog-churu-chicken-with-vegetables.html
alp-40-11401,sound puppy canned 0. 369 kg,royal canin,--,--,Best for Pets,,4050,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/alimento-nutram-para-perros/4396-9167-nutram-sound-puppy-canned.html
alp-40-11402,sound adult dog canned 0. 369 kg,royal canin,--,--,Best for Pets,,4050,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/alimento-nutram-para-perros/4397-9168-nutram-sound-adult-dog-canned.html
alp-40-11403,ideal skin coat and stomach canned 0. 369 kg,royal canin,--,--,Best for Pets,,5850,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/alimento-nutram-para-perros/4398-9169-nutram-ideal-skin-coat-and-stomach-canned.html
alp-40-11404,total grain free chicken & turkey canned 0. 369 kg,vitalcan,--,--,Best for Pets,,5310,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/alimento-nutram-para-perros/4399-9170-nutram-total-grain-free-chicken-turkey-canned.html
alp-40-11405,total grain free trout & salmon canned 0. 369 kg,vitalcan,--,--,Best for Pets,,5310,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/alimento-nutram-para-perros/4400-9171-nutram-total-grain-free-trout-salmon-canned.html
alp-40-11406,total grain free lamb & lentils canned 0. 369 kg,vitalcan,--,--,Best for Pets,,5850,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/alimento-nutram-para-perros/4401-9172-nutram-total-grain-free-lamb-lentils-canned.html
alp-54-09748,nutrique toy & mini puppy 3 kg,vitalcan,--,--,Best for Pets,26900,18830,30%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/3508-5103-nutrique-toy-mini-puppy.html
alp-03-00226,metabolic weight management canino lata 0. 354 kg,hills,--,--,Best for Pets,,5200,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/alimento-hills-para-perros/2943-7016-hills-metabolic-weight-management-canino-lata.html
alg-01-11480,pro plan cat adult 7+ 3 kg,pro plan,--,--,Best for Pets,,27625,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/2586-9130-pro-plan-cat-adult-7.html
alg-15-02303,royal canin gastrointestinal felino 2 kg,royal canin,--,--,Best for Pets,30900,24720,20%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/200-9588-royal-canin-gastrointestinal-felino.html
acp-15-06600,royal canin mini adult 8+ 3 kg,royal canin,--,--,Best for Pets,27500,22000,20%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/1981-9589-royal-canin-mini-adult-8.html
alp-03-08322,"hills science diet adult sensitive stomach & skin small & toy breed 1,8 kg",hills,--,--,Best for Pets,,22410,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/2876-3762-hill%C2%B4s-science-diet-adult-sensitive-stomach-skin-small-toy-breed.html
alp-02-00125,senior small breed 6.8 kg,eukanuba,--,--,Best for Pets,,48875,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/perros/2132-6766-senior-small-breed.html
alp-40-09361,brit premium by nature adult small 3 kg,royal canin,--,--,Best for Pets,19900,15920,20%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/3332-4780-brit-premium-by-nature-adult-small.html
alp-15-02191,royal canin medium puppy 15 kg,royal canin,--,--,Best for Pets,95900,76720,20%,,Sin stock,22-02-2024,00:00,https://bestforpets.cl/tienda/220-1435-royal-canin-medium-puppy.html
alg-54-09755,nutrique young adult cat healthy maintenance 2 kg,vitalcan,--,--,Best for Pets,22500,15750,30%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/3515-5110-nutrique-young-adult-cat-healthy-maintenance.html
alp-54-09750,nutrique medium puppy 12 kg,vitalcan,--,--,Best for Pets,74500,52150,30%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/3509-5104-nutrique-medium-puppy.html
alp-54-09753,nutrique medium young adult 12 kg,vitalcan,--,--,Best for Pets,70500,49350,30%,,Sin stock,22-02-2024,00:00,https://bestforpets.cl/tienda/3512-5107-nutrique-medium-young-adult.html
alp-54-09751,nutrique toy & mini young adult 3 kg,vitalcan,--,--,Best for Pets,25500,17850,30%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/3511-5106-nutrique-toy-mini-young-adult.html
alg-15-09600,kitten sterilised feline 7.5 kg,royal canin,--,--,Best for Pets,,41310,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/alimento-royal-canin-para-gatos/3431-4984-royal-canin-kitten-sterilised-feline.html
alg-15-09599,"royal canin kitten sterilised feline 1,5 kg",royal canin,--,--,Best for Pets,19900,15920,20%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/3431-4983-royal-canin-kitten-sterilised-feline.html
alg-01-07682,pro plan kitten optistart 3 kg,pro plan,--,--,Best for Pets,,27625,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/159-2835-pro-plan-kitten-optistart.html
alg-01-00078,"pro plan kitten optistart 7,5 kg",pro plan,--,--,Best for Pets,62500,53125,15%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/159-1208-pro-plan-kitten-optistart.html
alp-01-06703,pro plan kitten optistart 1 kg,pro plan,--,--,Best for Pets,,11815,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/159-2023-pro-plan-kitten-optistart.html
alg-01-00028,delimix 3 kg,cat chow,--,--,Best for Pets,,11610,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/alimento-cat-chow-para-gatos/2767-3468-delimix.html
alg-01-00029,cat chow delimix 8 kg,cat chow,--,--,Best for Pets,39900,27930,30%,,Sin stock,22-02-2024,00:00,https://bestforpets.cl/tienda/2767-3469-cat-chow-delimix.html
alp-07-06017,pro pac ultimates puppy 12 kg,pro pac,--,--,Best for Pets,,63120,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/1857-1056-pro-pac-ultimates%E2%84%A2-puppy.html
alp-01-00064,pro plan puppy optistart large breed canino 15 kg,pro plan,--,--,Best for Pets,,73015,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/178-86-pro-plan-puppy-optistart-large-breed-canino.html
alp-01-00062,pro plan puppy optistart small breed canino 3 kg,pro plan,--,--,Best for Pets,,25925,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/179-2978-pro-plan-puppy-optistart-small-breed-canino.html
alp-01-07783,"pro plan puppy optistart small breed canino 7,5 kg",pro plan,--,--,Best for Pets,64500,54825,15%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/179-2979-pro-plan-puppy-optistart-small-breed-canino.html
alp-07-06018,"pro pac ultimates puppy 2,5 kg",pro pac,--,--,Best for Pets,,20720,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/1857-1055-pro-pac-ultimates%E2%84%A2-puppy.html
alp-01-00063,puppy optistart large breed canino 3 kg,pro plan,--,--,Best for Pets,,17010,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/alimento-pro-plan-para-perros/178-85-puppy-optistart-large-breed.html
alp-04-00287,puppy 30/16 15 kg,doc kennedy,--,--,Best for Pets,,30250,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/alimento-doc-kennedy-para-perros/324-9727-doc-kennedy-puppy-2817.html
alp-04-00289,adult joint care 26/14 15 kg,doc kennedy,--,--,Best for Pets,,50320,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/alimento-doc-kennedy-para-perros/323-9728-doc-kennedy-adult-joint-care-2614.html
alp-15-02220,"poodle adult 2,5 kg",royal canin,--,--,Best for Pets,,21375,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/241-6022-poodle-adult.html
alp-15-02219,royal canin poodle adult 3 kg,royal canin,--,--,Best for Pets,30500,24400,20%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/241-7303-royal-canin-poodle-adult.html
alp-15-02227,"royal canin poodle adult 7,5 kg",royal canin,--,--,Best for Pets,69500,55600,20%,,Sin stock,22-02-2024,00:00,https://bestforpets.cl/tienda/241-6023-royal-canin-poodle-adult.html
alp-15-06691,"royal canin pug adult 2,5 kg",royal canin,--,--,Best for Pets,25500,20400,20%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/2134-7236-royal-canin-pug-adult.html
alp-58-11745,champion cachorros medianos y grandes 15 kg,champion,--,--,Best for Pets,,17925,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4626-9726-champion-cachorros-medianos-y-grandes.html
alp-58-11906,champion cachorros razas pequenas 8 kg,champion,--,--,Best for Pets,26900,12105,55%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4627-9730-champion-cachorros-razas-peque%C3%B1as.html
alp-58-11746,champion adultos carne y cereales 15 kg,champion,--,--,Best for Pets,,19875,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4628-9732-champion-adultos-carne-y-cereales.html
alp-58-11747,champion adultos carne y vegetales 15 kg,champion,--,--,Best for Pets,,19875,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4629-9733-champion-adultos-carne-y-vegetales.html
alp-58-11749,"champion dog lata receta de pate cachorros 0,315 kg",champion,--,--,Best for Pets,2900,1305,55%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4631-9736-champion-dog-lata-receta-de-pat%C3%A9-cachorros.html
acp-15-11481,royal canin beagle adult 3 kg,royal canin,--,--,Best for Pets,30500,24400,20%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4413-9198-royal-canin-beagle-adult.html
alp-15-02224,"royal canin miniature schnauzer adult 2,5 kg",royal canin,--,--,Best for Pets,25500,20400,20%,,Sin stock,22-02-2024,00:00,https://bestforpets.cl/tienda/243-7221-royal-canin-miniature-schnauzer-adult.html
alp-15-02223,royal canin miniature schnauzer adult 3 kg,royal canin,--,--,Best for Pets,30500,24400,20%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/243-9770-royal-canin-miniature-schnauzer-adult.html
alp-06-11920,taste of the wild pacific stream 18 kg,taste of the wild,--,--,Best for Pets,,90865,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/2790-9775-taste-of-the-wild-pacific-stream.html
alp-15-02185,royal canin mini indoor adult canino 3 kg,royal canin,--,--,Best for Pets,29500,23600,20%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/218-9781-royal-canin-mini-indoor-adult-canino.html
alg-40-11934,brit care kitten healthy growth & development 2 kg,brit care,--,--,Best for Pets,20800,16640,20%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4688-9800-brit-care-kitten-healthy-growth-development.html
alg-40-11935,brit care kitten healthy growth & development 7 kg,brit care,--,--,Best for Pets,68500,54800,20%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4688-9801-brit-care-kitten-healthy-growth-development.html
alg-40-11938,brit care cat indoor anti-stress 2 kg,brit care,--,--,Best for Pets,20800,16640,20%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4690-9805-brit-care-cat-indoor-anti-stress.html
alg-40-11939,brit care cat indoor anti-stress 7 kg,brit care,--,--,Best for Pets,68500,54800,20%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4690-9804-brit-care-cat-indoor-anti-stress.html
alg-40-11940,brit care cat senior weight control 2 kg,brit care,--,--,Best for Pets,20800,16640,20%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4691-9807-brit-care-cat-senior-weight-control.html
alg-40-11941,brit care cat senior weight control 7 kg,brit care,--,--,Best for Pets,68500,54800,20%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4691-9806-brit-care-cat-senior-weight-control.html
alg-40-11936,brit care cat haircare healthy shiny coat 2 kg,brit care,--,--,Best for Pets,22500,18000,20%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4689-9803-brit-care-cat-haircare-healthy-shiny-coat.html
alg-40-11937,brit care cat haircare healthy shiny coat 7 kg,brit care,--,--,Best for Pets,74900,59920,20%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4689-9802-brit-care-cat-haircare-healthy-shiny-coat.html
alg-40-11942,brit care cat sterilized weight control 2 kg,brit care,--,--,Best for Pets,20800,16640,20%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4692-9809-brit-care-cat-sterilized-weight-control.html
alg-40-11943,brit care cat sterilized weight control 7 kg,brit care,--,--,Best for Pets,68500,54800,20%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4692-9808-brit-care-cat-sterilized-weight-control.html
alg-40-11946,brit care cat sterilized urinary 2 kg,brit care,--,--,Best for Pets,20800,16640,20%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4694-9813-brit-care-cat-sterilized-urinary.html
alg-40-11947,brit care cat sterilized urinary 7 kg,brit care,--,--,Best for Pets,68500,54800,20%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4694-9812-brit-care-cat-sterilized-urinary.html
alp-06-11948,taste of the wild high prairie canine 18 kg,taste of the wild,--,--,Best for Pets,,90865,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4687-9795-taste-of-the-wild-high-prairie-canine.html
alg-15-11975,babycat milk 0.300 kg,royal canin,--,--,Best for Pets,,18615,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/alimento-royal-canin-para-gatos/4698-9818-royal-canin-babycat-milk.html
alg-01-00088,cat sterilized optirenal 1 kg,pro plan,--,--,Best for Pets,,11475,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/alimento-pro-plan-para-gatos/161-9827-cat-sterilized-optirenal.html
alp-06-11982,taste of the wild high prairie canine 2 kg,taste of the wild,--,--,Best for Pets,,21675,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4687-9830-taste-of-the-wild-high-prairie-canine.html
alp-06-11981,"taste of the wild high prairie canine 5,6 kg",taste of the wild,--,--,Best for Pets,,42415,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4687-9829-taste-of-the-wild-high-prairie-canine.html
alp-06-11980,"taste of the wild high prairie canine 12,2 kg",taste of the wild,--,--,Best for Pets,,73015,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4687-9828-taste-of-the-wild-high-prairie-canine.html
alg-54-09783,premium gatos adultos 7.5 kg,vitalcan,--,--,Best for Pets,,18675,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/alimento-vitalcan-para-gatos/3614-5331-vitalcan-premium-gatos-adultos.html
alg-01-08299,"pro plan kitten lata kitten pollo & higado 0,085 kg",pro plan,--,--,Best for Pets,2200,1870,15%,,Sin stock,22-02-2024,00:00,https://bestforpets.cl/tienda/2859-7104-pro-plan-kitten-lata-kitten-pollo-h%C3%ADgado.html
alg-01-09020,"pro plan pouch adult cat wet salmon 0,085 kg",pro plan,--,--,Best for Pets,,2040,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/3162-7107-pro-plan-pouch-adult-cat-wet-salm%C3%B3n.html
alg-01-10124,pouch cat chow® gatitos carne 0.085 kg,cat chow,--,--,Best for Pets,,960,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/alimento-cat-chow-para-gatos/3698-5588-pouch-cat-chow®-gatitos-carne.html
alg-01-10125,pouch cat chow® gatitos pollo 0.085 kg,cat chow,--,--,Best for Pets,,1120,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/alimento-cat-chow-para-gatos/3699-5590-pouch-cat-chow®-gatitos-pollo.html
alg-01-10126,"pouch cat chow adultos carne 0,085 kg",cat chow,--,--,Best for Pets,,1190,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/3700-5592-pouch-cat-chow%C2%AE-adultos-carne.html
alg-01-10127,"pouch cat chow adultos pollo 0,085 kg",cat chow,--,--,Best for Pets,,1190,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/3701-5594-pouch-cat-chow%C2%AE-adultos-pollo.html
alg-01-10129,"pouch cat chow esterilizados carne 0,085 kg",cat chow,--,--,Best for Pets,,1050,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/3703-5598-pouch-cat-chow%C2%AE-esterilizados-carne.html
alg-01-10128,"pouch cat chow adultos pescado 0,085 kg",cat chow,--,--,Best for Pets,,1100,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/3702-5596-pouch-cat-chow%C2%AE-adultos-pescado.html
alp-01-08297,"pro plan lata sensitive skin salmon & arroz 0,370 kg",pro plan,--,--,Best for Pets,4600,3910,15%,,Disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/2855-7127-pro-plan-lata-sensitive-skin-salm%C3%B3n-arroz-.html
alp-07-09373,"pro pac ultimates meadow prime 2,5 kg",pro pac,--,--,Best for Pets,,20400,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/3341-4793-pro-pac-ultimates%E2%84%A2-meadow-prime.html
alp-06-11985,taste of the wild high prairie puppy 2 kg,taste of the wild,--,--,Best for Pets,,21675,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4703-9835-taste-of-the-wild-high-prairie-puppy.html
alp-06-11984,"taste of the wild high prairie puppy 5,6 kg",taste of the wild,--,--,Best for Pets,,42415,,,No disponible,22-02-2024,00:00,https://bestforpets.cl/tienda/4703-9837-taste-of-the-wild-high-prairie-puppy.html
